source_type,event_name,source,year,session_title,abstract,topic_terms,url,source_url,crawl_depth
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,Session Takeaways,"All 2026 Conference Sessions Gartner Identity & Access Management Summit 2026 dove deep into key topics for IAM around program management, agentic AI, optimizing resources and more. .bgImageParent-1780997312361 { border: none; background: linear-gradient(180deg, #000811 0%, #002856 100%); } Session Takeaways Dive into some of the key takeaways you may have missed from Gartner Identity & Access Management Summit. Day 1 Takeaways Gartner Opening Keynote: Identity at the Core Speakers: Michael Kelley, Sr Director Analyst, Gartner Akif Khan, VP Analyst, Gartner Key takeaways: Implement IAM as the business control plane to enable resilient and secure digital services IAM is essential to modern business, yet its value is often unrecognized due to budget limitations, communication issues, and insufficient decisionmaking authority for IAM teams Change this perception by using outcome-driven metrics, storytelling, and clear strategy communication to advocate for greater recognition and decision rights Session: How to Secure and Govern Microsoft 365 Copilot and Agents at Scale Speaker: Max Goss, Sr Director Analyst, Gartner Key Takeaways: Establish a multidisciplinary approach to M365 Copilot governance, including digital workplace, compliance, identity and security teams. Identify your sensitive information and high-risk users, and leverage data security and identity governance tools to apply protection. Design mandatory responsible AI training to educate employees on how to work safely with AI tools, adopting a “trust but verify” approach. Day 2 Takeaways Session: How is Decentralized Identity Changing IAM? Speaker: Michael Kelley, Sr Director Analyst, Gartner Key takeaways: Explore your environment for any possible use cases for verifiable credentials and determine which of those use cases would make the most sense as a POC. Decide what good looks like for a POC, and if your focus is on saving time and money, or user experience. If the POC is successful, operationalize it and move it to production, if the POC is not successful, fail fast and move onto the next most viable candidate. Session: The Top Predictions of Cybersecurity Speaker: Charlie Winckless, VP Analyst, Gartner Key takeaways: Predict: Through 2030, 1/3 of the work in IT will be spent remediating AI data debt to secure AI. Key Action: Assess data and prioritise remediation efforts for collaborative teams Predict: By 2027, 30% of organizations will require comprehensive sovereignty of their cloud security controls to address continued geopolitical turmoil. Key Action: Inventory your cloud-tethered security solutions and their current sovereignty Predict: By 2030, the C-suite will require CISOs forecast the financial impact of control friction, not just the business impact of cyber threats. Key Action: Design limited innovation zones to allow experimentation with lowered risk Be the first to receive the 2027 conference agenda. Get the latest details around the 2027 conference agenda, speakers and more straight to your inbox. Work Email Person Type Continue By clicking the ""Continue"" button, you are agreeing to the Gartner Terms of Use and Privacy Policy. Contact Information All fields are required. First Name Last Name Business Phone Country/Region/Territory Person Type Job Title Company Name Job Function Job Role Please provide the consent below I have read, understood and accepted Gartner Separate Consent Letter , whereby I agree (1) to provide Gartner with my personal information, and understand that information will be transferred outside of mainland China and processed by Gartner group companies and other legitimate processing parties and (2) to be contacted by Gartner group companies via internet, mobile/telephone and email, for the purposes of sales, marketing and research. By clicking the ""Sign Up"" button, you are agreeing to the Gartner Terms of Use and Privacy Policy. Back Sign Up Look back at 2026 Conference Sessions Hundreds of conference sessions were presented each day at Gartner Identity & Access Management Summit 2026. While we work to develop the 2027 agenda, filter to see sessions that align with your role and interests. Show Filters .st0 { fill: #FFFFFF; font-weight: bold; } Filter Sessions Cancel Track A: Access Management & Authentication B: Cybersecurity & Enablement C: IAM Program Management & Leadership D: Identity Governance and Administration (IGA) E: Privileged Access Management F: Visibility & Observability Spotlight : Agentic AI and Emerging Technologies Spotlight: Technical Insights and Standards Topic Access Management (AM) Architecting IAM Authentication Authorization Business Enablement Customer Identity Access Management (CIAM) Cybersecurity and Privacy Gen AI and Emerging Technologies IAM Program Management IAM Resilience IAM Standards IAM Visibility and Observability Identity Governance and Administration (IGA) Identity Verification Identity and Access Data Identity and Access Intelligence Leadership Machine IAM Maximizing Business Value Privileged Access Management (PAM) Day Day 1 Day 2 Clear All See 130 Sessions No Results Showing 130 Sessions Clear All Monday, 09 March, 2026 09:30 AM - 10:15 AM GMT Gartner Opening Keynote: Identity at the Core Akif Khan, VP Analyst, Gartner Michael Kelley, Sr Director Analyst, Gartner Amid geopolitical volatility and economic uncertainties, Identity and Access Management (IAM) is crucial for business operations and cybersecurity, ensuring resilience through secure interactions among people, machines, and organizations. As digital innovations like cloud computing and AI evolve, IAM adapts to counter emerging cyber threats. The Identity and Access Management Summit offers leaders guidance on building scalable, efficient IAM infrastructures in today's complex environment. ... Show More Show Less 10:30 AM - 10:50 AM GMT Okta: Identity as the Guardian - Securing the New World of Agentic AI Arkadiusz Krowczynski, Principal Product Acceleration Specialist, Okta Agentic AI is here, acting as a non-human workforce with access to sensitive data and tasks. Yet, a critical question remains: who vouches for their identity? Without governance, these autonomous agents create a profound security void. We face a future of impersonation, privilege escalation, and data exfiltration if we cannot verify that an AI ""colleague"" is truly who it claims to be. Securing this new frontier is no longer optional. ... Show More Show Less 10:30 AM - 10:50 AM GMT Silverfort: Most Privileged Users Aren’t People, How Vaultless PAM Can Protect All Rob Ainscough, Chief Identity Security Advisor - Emea, Silverfort Privileged access used to be a human problem. Admins, root accounts, shared passwords. Meanwhile, the attack surface has changed. While Active Directory remains central, protection must now extend to machine identities and agentic AI. In this session, learn why attackers succeed against privileged accounts and how a modern, vaultless PAM approach can build a confident & resilient core that contains risk & protects every type of identity, fast. ... Show More Show Less 11:00 AM - 11:45 AM GMT Ask the Expert: How to Modernize Machine IAM? Steve Wessels, Director Analyst, Gartner Current machine identity and access management (IAM) practices are fragmented and insufficient, leading to potential security and compliance risks. To address these challenges, IAM leaders should enhance and unify their existing approaches to better secure machine identities. Additionally, it is essential to modernize machine IAM practices in collaboration with all stakeholders, emphasizing just-in-time credentialing, proactive management of technology debt, and continuous monitoring to safeguard critical assets. ... Show More Show Less 11:00 AM - 11:45 AM GMT Ask the Expert: How to Use Privacy-Enhancing Technologies to Reduce AI Risks Bernard Woo, VP Analyst, Gartner The risks of exposing personal data must be mitigated in order to gain the trust of customers and employees over the deployment of AI, particularly tools like GenAI. Participate in this session to ask questions about how privacy-enhancing technologies represent a fundamental set of tools for reducing privacy risks when using or developing AI solutions. ... Show More Show Less 11:00 AM - 11:30 AM GMT Guidance for Successful Privileged Access Management Deployment Gautham Mudra, Sr Director Analyst, Gartner In this breakout session, we'll explore the critical importance of privileged access management (PAM), its essential objectives and how to reap out the right benefits from a PAM implementation . We'll discuss how to adapt your internal processes and operating model to effectively support PAM tools and provide strategies to enhance your PAM maturity. ... Show More Show Less 11:00 AM - 11:30 AM GMT High-Value AI Use Cases for IAM Nathan Harris, Sr Director Analyst, Gartner While AI holds the promise for automation and efficiency, not all IAM use cases are equally suited for AI enablement. This session will walk through Gartner research related to AI for IAM use cases, including agentic AI, and help IAM leaders focus AI adoption plans on the most beneficial use cases. ... Show More Show Less 11:00 AM - 11:30 AM GMT How to Become a Top Performing IAM Leader Rebecca Archambault, Sr Director Analyst, Gartner What is the formula for success for an IAM leader? How does the IAM leader work with many stakeholders to achieve goals and solve challenges? How do successful leaders align their work to the desired impact and value? This session will leave you with four steps to establish a trust foundation, which will guide IAM leaders and position them for success. ... Show More Show Less 11:00 AM - 11:45 AM GMT IAM for Agentic AI and Emerging Technologies Peer Meetup Come together for a discussion with peers to discuss best practices and challenges around Agentic AI and Emerging Technologies. Peer Meetups are networking sessions that allow you to connect and share with a small group of your peers, without Gartner facilitation. Please make every effort to attend your Peer Meetup as other attendees will be looking forward to meeting with you. ... Show More Show Less ... Show More Show Less Items per page: 9 9 18 36 1 – 9 of 130 Items 1 of 14 Pages Sorry, no sessions match your criteria. Please refine your filters to display sessions. .bgImageParent-1780997312388 { border: none; background: linear-gradient(180deg, #000811 0%, #002856 100%); } “The conference wasn’t just about theory — it offered actionable take-aways that we could immediately implement. Whether you’re modernizing your IAM approach, navigating compliance or strengthening cloud security, this conference delivers practical, cutting-edge insights.” Dominik Beier Architekt, Munich Re Discover what it’s like to experience #GartnerIAM Dive Into the Experience",identity_management; access_governance; ai_and_automation; privacy_and_risk,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,Session Takeaways,"Session Takeaways Dive into some of the key takeaways you may have missed from Gartner Identity & Access Management Summit. Day 1 Takeaways Gartner Opening Keynote: Identity at the Core Speakers: Michael Kelley, Sr Director Analyst, Gartner Akif Khan, VP Analyst, Gartner Key takeaways: Implement IAM as the business control plane to enable resilient and secure digital services IAM is essential to modern business, yet its value is often unrecognized due to budget limitations, communication issues, and insufficient decisionmaking authority for IAM teams Change this perception by using outcome-driven metrics, storytelling, and clear strategy communication to advocate for greater recognition and decision rights Session: How to Secure and Govern Microsoft 365 Copilot and Agents at Scale Speaker: Max Goss, Sr Director Analyst, Gartner Key Takeaways: Establish a multidisciplinary approach to M365 Copilot governance, including digital workplace, compliance, identity and security teams. Identify your sensitive information and high-risk users, and leverage data security and identity governance tools to apply protection. Design mandatory responsible AI training to educate employees on how to work safely with AI tools, adopting a “trust but verify” approach. Day 2 Takeaways Session: How is Decentralized Identity Changing IAM? Speaker: Michael Kelley, Sr Director Analyst, Gartner Key takeaways: Explore your environment for any possible use cases for verifiable credentials and determine which of those use cases would make the most sense as a POC. Decide what good looks like for a POC, and if your focus is on saving time and money, or user experience. If the POC is successful, operationalize it and move it to production, if the POC is not successful, fail fast and move onto the next most viable candidate. Session: The Top Predictions of Cybersecurity Speaker: Charlie Winckless, VP Analyst, Gartner Key takeaways: Predict: Through 2030, 1/3 of the work in IT will be spent remediating AI data debt to secure AI. Key Action: Assess data and prioritise remediation efforts for collaborative teams Predict: By 2027, 30% of organizations will require comprehensive sovereignty of their cloud security controls to address continued geopolitical turmoil. Key Action: Inventory your cloud-tethered security solutions and their current sovereignty Predict: By 2030, the C-suite will require CISOs forecast the financial impact of control friction, not just the business impact of cyber threats. Key Action: Design limited innovation zones to allow experimentation with lowered risk",identity_management; access_governance; ai_and_automation; privacy_and_risk,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,Gartner Opening Keynote: Identity at the Core,"Gartner Opening Keynote: Identity at the Core Speakers: Michael Kelley, Sr Director Analyst, Gartner Akif Khan, VP Analyst, Gartner Key takeaways: Implement IAM as the business control plane to enable resilient and secure digital services IAM is essential to modern business, yet its value is often unrecognized due to budget limitations, communication issues, and insufficient decisionmaking authority for IAM teams Change this perception by using outcome-driven metrics, storytelling, and clear strategy communication to advocate for greater recognition and decision rights Session: How to Secure and Govern Microsoft 365 Copilot and Agents at Scale Speaker: Max Goss, Sr Director Analyst, Gartner Key Takeaways: Establish a multidisciplinary approach to M365 Copilot governance, including digital workplace, compliance, identity and security teams. Identify your sensitive information and high-risk users, and leverage data security and identity governance tools to apply protection. Design mandatory responsible AI training to educate employees on how to work safely with AI tools, adopting a “trust but verify” approach.",identity_management; access_governance; ai_and_automation; privacy_and_risk,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,Session: How is Decentralized Identity Changing IAM?,"Session: How is Decentralized Identity Changing IAM? Speaker: Michael Kelley, Sr Director Analyst, Gartner Key takeaways: Explore your environment for any possible use cases for verifiable credentials and determine which of those use cases would make the most sense as a POC. Decide what good looks like for a POC, and if your focus is on saving time and money, or user experience. If the POC is successful, operationalize it and move it to production, if the POC is not successful, fail fast and move onto the next most viable candidate. Session: The Top Predictions of Cybersecurity Speaker: Charlie Winckless, VP Analyst, Gartner Key takeaways: Predict: Through 2030, 1/3 of the work in IT will be spent remediating AI data debt to secure AI. Key Action: Assess data and prioritise remediation efforts for collaborative teams Predict: By 2027, 30% of organizations will require comprehensive sovereignty of their cloud security controls to address continued geopolitical turmoil. Key Action: Inventory your cloud-tethered security solutions and their current sovereignty Predict: By 2030, the C-suite will require CISOs forecast the financial impact of control friction, not just the business impact of cyber threats. Key Action: Design limited innovation zones to allow experimentation with lowered risk",identity_management; ai_and_automation; privacy_and_risk,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,Gartner Terms of Use,"Be the first to receive the 2027 conference agenda. Get the latest details around the 2027 conference agenda, speakers and more straight to your inbox. Work Email Person Type Continue By clicking the ""Continue"" button, you are agreeing to the Gartner Terms of Use and Privacy Policy. Contact Information All fields are required. First Name Last Name Business Phone Country/Region/Territory Person Type Job Title Company Name Job Function Job Role Please provide the consent below I have read, understood and accepted Gartner Separate Consent Letter , whereby I agree (1) to provide Gartner with my personal information, and understand that information will be transferred outside of mainland China and processed by Gartner group companies and other legitimate processing parties and (2) to be contacted by Gartner group companies via internet, mobile/telephone and email, for the purposes of sales, marketing and research. By clicking the ""Sign Up"" button, you are agreeing to the Gartner Terms of Use and Privacy Policy. Back Sign Up",privacy_and_risk,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,Gartner Opening Keynote: Identity at the Core,"Look back at 2026 Conference Sessions Hundreds of conference sessions were presented each day at Gartner Identity & Access Management Summit 2026. While we work to develop the 2027 agenda, filter to see sessions that align with your role and interests. Show Filters .st0 { fill: #FFFFFF; font-weight: bold; } Filter Sessions Cancel Track A: Access Management & Authentication B: Cybersecurity & Enablement C: IAM Program Management & Leadership D: Identity Governance and Administration (IGA) E: Privileged Access Management F: Visibility & Observability Spotlight : Agentic AI and Emerging Technologies Spotlight: Technical Insights and Standards Topic Access Management (AM) Architecting IAM Authentication Authorization Business Enablement Customer Identity Access Management (CIAM) Cybersecurity and Privacy Gen AI and Emerging Technologies IAM Program Management IAM Resilience IAM Standards IAM Visibility and Observability Identity Governance and Administration (IGA) Identity Verification Identity and Access Data Identity and Access Intelligence Leadership Machine IAM Maximizing Business Value Privileged Access Management (PAM) Day Day 1 Day 2 Clear All See 130 Sessions No Results Showing 130 Sessions Clear All Monday, 09 March, 2026 09:30 AM - 10:15 AM GMT Gartner Opening Keynote: Identity at the Core Akif Khan, VP Analyst, Gartner Michael Kelley, Sr Director Analyst, Gartner Amid geopolitical volatility and economic uncertainties, Identity and Access Management (IAM) is crucial for business operations and cybersecurity, ensuring resilience through secure interactions among people, machines, and organizations. As digital innovations like cloud computing and AI evolve, IAM adapts to counter emerging cyber threats. The Identity and Access Management Summit offers leaders guidance on building scalable, efficient IAM infrastructures in today's complex environment. ... Show More Show Less 10:30 AM - 10:50 AM GMT Okta: Identity as the Guardian - Securing the New World of Agentic AI Arkadiusz Krowczynski, Principal Product Acceleration Specialist, Okta Agentic AI is here, acting as a non-human workforce with access to sensitive data and tasks. Yet, a critical question remains: who vouches for their identity? Without governance, these autonomous agents create a profound security void. We face a future of impersonation, privilege escalation, and data exfiltration if we cannot verify that an AI ""colleague"" is truly who it claims to be. Securing this new frontier is no longer optional. ... Show More Show Less 10:30 AM - 10:50 AM GMT Silverfort: Most Privileged Users Aren’t People, How Vaultless PAM Can Protect All Rob Ainscough, Chief Identity Security Advisor - Emea, Silverfort Privileged access used to be a human problem. Admins, root accounts, shared passwords. Meanwhile, the attack surface has changed. While Active Directory remains central, protection must now extend to machine identities and agentic AI. In this session, learn why attackers succeed against privileged accounts and how a modern, vaultless PAM approach can build a confident & resilient core that contains risk & protects every type of identity, fast. ... Show More Show Less 11:00 AM - 11:45 AM GMT Ask the Expert: How to Modernize Machine IAM? Steve Wessels, Director Analyst, Gartner Current machine identity and access management (IAM) practices are fragmented and insufficient, leading to potential security and compliance risks. To address these challenges, IAM leaders should enhance and unify their existing approaches to better secure machine identities. Additionally, it is essential to modernize machine IAM practices in collaboration with all stakeholders, emphasizing just-in-time credentialing, proactive management of technology debt, and continuous monitoring to safeguard critical assets. ... Show More Show Less 11:00 AM - 11:45 AM GMT Ask the Expert: How to Use Privacy-Enhancing Technologies to Reduce AI Risks Bernard Woo, VP Analyst, Gartner The risks of exposing personal data must be mitigated in order to gain the trust of customers and employees over the deployment of AI, particularly tools like GenAI. Participate in this session to ask questions about how privacy-enhancing technologies represent a fundamental set of tools for reducing privacy risks when using or developing AI solutions. ... Show More Show Less 11:00 AM - 11:30 AM GMT Guidance for Successful Privileged Access Management Deployment Gautham Mudra, Sr Director Analyst, Gartner In this breakout session, we'll explore the critical importance of privileged access management (PAM), its essential objectives and how to reap out the right benefits from a PAM implementation . We'll discuss how to adapt your internal processes and operating model to effectively support PAM tools and provide strategies to enhance your PAM maturity. ... Show More Show Less 11:00 AM - 11:30 AM GMT High-Value AI Use Cases for IAM Nathan Harris, Sr Director Analyst, Gartner While AI holds the promise for automation and efficiency, not all IAM use cases are equally suited for AI enablement. This session will walk through Gartner research related to AI for IAM use cases, including agentic AI, and help IAM leaders focus AI adoption plans on the most beneficial use cases. ... Show More Show Less 11:00 AM - 11:30 AM GMT How to Become a Top Performing IAM Leader Rebecca Archambault, Sr Director Analyst, Gartner What is the formula for success for an IAM leader? How does the IAM leader work with many stakeholders to achieve goals and solve challenges? How do successful leaders align their work to the desired impact and value? This session will leave you with four steps to establish a trust foundation, which will guide IAM leaders and position them for success. ... Show More Show Less 11:00 AM - 11:45 AM GMT IAM for Agentic AI and Emerging Technologies Peer Meetup Come together for a discussion with peers to discuss best practices and challenges around Agentic AI and Emerging Technologies. Peer Meetups are networking sessions that allow you to connect and share with a small group of your peers, without Gartner facilitation. Please make every effort to attend your Peer Meetup as other attendees will be looking forward to meeting with you. ... Show More Show Less ... Show More Show Less Items per page: 9 9 18 36 1 – 9 of 130 Items 1 of 14 Pages Sorry, no sessions match your criteria. Please refine your filters to display sessions.",identity_management; access_governance; ai_and_automation; privacy_and_risk,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,Gartner Opening Keynote: Identity at the Core,"09:30 AM - 10:15 AM GMT Gartner Opening Keynote: Identity at the Core Akif Khan, VP Analyst, Gartner Michael Kelley, Sr Director Analyst, Gartner Amid geopolitical volatility and economic uncertainties, Identity and Access Management (IAM) is crucial for business operations and cybersecurity, ensuring resilience through secure interactions among people, machines, and organizations. As digital innovations like cloud computing and AI evolve, IAM adapts to counter emerging cyber threats. The Identity and Access Management Summit offers leaders guidance on building scalable, efficient IAM infrastructures in today's complex environment. ... Show More Show Less",identity_management; ai_and_automation; privacy_and_risk,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,"Silverfort: Most Privileged Users Aren’t People, How Vaultless PAM Can Protect All","10:30 AM - 10:50 AM GMT Silverfort: Most Privileged Users Aren’t People, How Vaultless PAM Can Protect All Rob Ainscough, Chief Identity Security Advisor - Emea, Silverfort Privileged access used to be a human problem. Admins, root accounts, shared passwords. Meanwhile, the attack surface has changed. While Active Directory remains central, protection must now extend to machine identities and agentic AI. In this session, learn why attackers succeed against privileged accounts and how a modern, vaultless PAM approach can build a confident & resilient core that contains risk & protects every type of identity, fast. ... Show More Show Less",access_governance; ai_and_automation; privacy_and_risk,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,Ask the Expert: How to Use Privacy-Enhancing Technologies to Reduce AI Risks,"11:00 AM - 11:45 AM GMT Ask the Expert: How to Use Privacy-Enhancing Technologies to Reduce AI Risks Bernard Woo, VP Analyst, Gartner The risks of exposing personal data must be mitigated in order to gain the trust of customers and employees over the deployment of AI, particularly tools like GenAI. Participate in this session to ask questions about how privacy-enhancing technologies represent a fundamental set of tools for reducing privacy risks when using or developing AI solutions. ... Show More Show Less",access_governance; ai_and_automation; privacy_and_risk,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,Guidance for Successful Privileged Access Management Deployment,"11:00 AM - 11:30 AM GMT Guidance for Successful Privileged Access Management Deployment Gautham Mudra, Sr Director Analyst, Gartner In this breakout session, we'll explore the critical importance of privileged access management (PAM), its essential objectives and how to reap out the right benefits from a PAM implementation . We'll discuss how to adapt your internal processes and operating model to effectively support PAM tools and provide strategies to enhance your PAM maturity. ... Show More Show Less",access_governance,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,High-Value AI Use Cases for IAM,"11:00 AM - 11:30 AM GMT High-Value AI Use Cases for IAM Nathan Harris, Sr Director Analyst, Gartner While AI holds the promise for automation and efficiency, not all IAM use cases are equally suited for AI enablement. This session will walk through Gartner research related to AI for IAM use cases, including agentic AI, and help IAM leaders focus AI adoption plans on the most beneficial use cases. ... Show More Show Less",identity_management; ai_and_automation,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,How to Become a Top Performing IAM Leader,"11:00 AM - 11:30 AM GMT How to Become a Top Performing IAM Leader Rebecca Archambault, Sr Director Analyst, Gartner What is the formula for success for an IAM leader? How does the IAM leader work with many stakeholders to achieve goals and solve challenges? How do successful leaders align their work to the desired impact and value? This session will leave you with four steps to establish a trust foundation, which will guide IAM leaders and position them for success. ... Show More Show Less",identity_management,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Gartner IAM Summit EMEA,Gartner IAM EMEA sessions,2026,IAM for Agentic AI and Emerging Technologies Peer Meetup,"11:00 AM - 11:45 AM GMT IAM for Agentic AI and Emerging Technologies Peer Meetup Come together for a discussion with peers to discuss best practices and challenges around Agentic AI and Emerging Technologies. Peer Meetups are networking sessions that allow you to connect and share with a small group of your peers, without Gartner facilitation. Please make every effort to attend your Peer Meetup as other attendees will be looking forward to meeting with you. ... Show More Show Less",identity_management; ai_and_automation,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,https://www.gartner.com/en/conferences/emea/identity-access-management-uk/sessions,0
conference_session,Identiverse,Identiverse session archive,2026,The Event,The Event Agenda Attending Companies Speakers Women in Identiverse Networking NHI + AI Pavilion The Exchange Sponsors Partners Venue,ai_and_automation,https://identiverse.com/session,https://identiverse.com/session,0
conference_session,Identiverse,Identiverse session archive,2026,Workshops + Summit,Workshops + Summit AI Identity Continuous Identity Passkeys + Wallets Non-Human & Agentic AI Identity,ai_and_automation,https://identiverse.com/session,https://identiverse.com/session,0
